city,SLRating,jobId,id,CORating,nextJobTwo,CaVRating,numJobs,title,company,WLBRating,CaBRating,nextJobOne,state
Cary,3.4,61011,4450,3.7,software engineer,3.8,2,Database Administrator,Microsoft,3.7,4.0,database developer,NC
Cary,3.4,26923,4451,3.7,legal assistant,3.8,2,Finance Assistant,Microsoft,3.7,4.0,intern,NC
Cary,3.4,53784,4452,3.7,,3.8,2,Veterinary Technician Assistant,Microsoft,3.7,4.0,,NC
Cary,3.4,121489,4453,3.7,,3.8,2,IT Summer Intern,Microsoft,3.7,4.0,,NC
Cary,3.4,279393,4454,3.7,,3.8,2,Warehouse Operations Associate,Microsoft,3.7,4.0,,NC
Cary,3.4,11822,4455,3.7,,3.8,2,Biostatistician,Microsoft,3.7,4.0,,NC
Cary,3.4,526146,4456,3.7,,3.8,2,SQL Developer Administrator,Microsoft,3.7,4.0,,NC
Charleston,3.4,14620,4457,3.7,medical secretary,3.8,10,Medical Transcriptionist,Microsoft,3.7,4.0,customer service representative,SC
Charleston,3.4,19240,4458,3.7,,3.8,5,Logistician,Microsoft,3.7,4.0,,SC
Charleston,3.4,14228,4459,3.7,project coordinator,3.8,4,Training Coordinator,Microsoft,3.7,4.0,office manager,SC
Charleston,3.4,15954,4460,3.7,executive assistant,3.8,4,Administrative Assistant,Microsoft,3.7,4.0,executive administrative assistant,SC
Charleston,3.4,93339,4461,3.7,,3.8,3,Program Support Analyst,Microsoft,3.7,4.0,,SC
Charleston,3.4,62731,4462,3.7,software engineer,3.8,3,Business Analyst,Microsoft,3.7,4.0,business systems analyst,SC
Charleston,3.4,42329,4463,3.7,product engineer,3.8,3,Process Control Engineer,Microsoft,3.7,4.0,software developer,SC
Charleston,3.4,26602,4464,3.7,accounting manager,3.8,3,Financial Consultant,Microsoft,3.7,4.0,senior accountant,SC
Charleston,3.4,48214,4465,3.7,network engineer,3.8,3,Windows Systems Administrator,Microsoft,3.7,4.0,contractor,SC
Charleston,3.4,730774,4466,3.7,,3.8,2,Capital Project Engineer,Microsoft,3.7,4.0,,SC
Charleston,3.4,6414,4467,3.7,study coordinator,3.8,2,Clinical Research Coordinator,Microsoft,3.7,4.0,office manager,SC
Charleston,3.4,44836,4468,3.7,administrative assistant,3.8,1,Sales Representative,Microsoft,3.7,4.0,sales associate,SC
Charleston,3.4,5361,4469,3.7,senior staff accountant,3.8,1,Staff Accountant,Microsoft,3.7,4.0,financial analyst,SC
Charleston,3.4,710089,4470,3.7,,3.8,1,Optimization Associate,Microsoft,3.7,4.0,,SC
Charleston,3.4,35916,4471,3.7,,3.8,1,Divisional Financial Analyst,Microsoft,3.7,4.0,,SC
Charleston,3.4,7884,4472,3.7,,3.8,1,Weather Forecaster,Microsoft,3.7,4.0,,SC
Charleston,3.4,448713,4473,3.7,,3.8,1,Help Desk Technician Level I,Microsoft,3.7,4.0,,SC
Charleston,3.4,568136,4474,3.7,,3.8,1,Microsoft SQL Server Developer,Microsoft,3.7,4.0,,SC
Charleston,3.4,79949,4475,3.7,,3.8,1,Attorney At Law,Microsoft,3.7,4.0,,SC
Charleston,3.4,25415,4476,3.7,paralegal,3.8,1,Legal Assistant,Microsoft,3.7,4.0,office manager,SC
Charleston,3.4,332242,4477,3.7,,3.8,1,Junior NET DEVELOPER,Microsoft,3.7,4.0,,SC
Charleston,3.4,23488,4478,3.7,accounts payable specialist,3.8,1,Accounting Clerk,Microsoft,3.7,4.0,office manager,SC
Charleston,3.4,39161,4479,3.7,cashier,3.8,1,General Clerk,Microsoft,3.7,4.0,file clerk,SC
Charleston,3.4,54233,4480,3.7,,3.8,1,Digital Marketing,Microsoft,3.7,4.0,,SC
Charleston,3.4,31261,4481,3.7,,3.8,1,Engineer,Microsoft,3.7,4.0,,SC
Charleston,3.4,60210,4482,3.7,account manager,3.8,1,Customer Service Representative,Microsoft,3.7,4.0,supervisor,SC
Charleston,3.4,46802,4483,3.7,receptionist,3.8,1,OFFICE SPECIALIST,Microsoft,3.7,4.0,office assistant,SC
Charleston,3.4,50751,4484,3.7,manager,3.8,1,Sales Agent,Microsoft,3.7,4.0,sales executive,SC
Charleston,3.4,64731,4485,3.7,analyst,3.8,1,Systems Integrator,Microsoft,3.7,4.0,team leader,SC
Charleston,3.4,20232,4486,3.7,senior manager,3.8,1,Management Consultant,Microsoft,3.7,4.0,product manager,SC
Charleston,3.4,59693,4487,3.7,sales associate,3.8,1,Customer Care Representative,Microsoft,3.7,4.0,customer service rep,SC
Charleston,3.4,376363,4488,3.7,,3.8,1,Indirect Sales,Microsoft,3.7,4.0,,SC
Charleston,3.4,497727,4489,3.7,,3.8,1,PT Administrative Assistant,Microsoft,3.7,4.0,,SC
Charleston,3.4,46162,4490,3.7,cashier,3.8,1,Data Entry,Microsoft,3.7,4.0,internship,SC
Charleston,3.4,313999,4491,3.7,,3.8,1,Computer/Network Technician,Microsoft,3.7,4.0,,SC
Torrance,3.4,15954,4492,3.7,executive assistant,3.8,53,Administrative Assistant,Microsoft,3.7,4.0,executive administrative assistant,CA
Torrance,3.4,56297,4493,3.7,,3.8,18,Receptionist,Microsoft,3.7,4.0,,CA
Torrance,3.4,51699,4494,3.7,,3.8,15,Consumer Product Advisor,Microsoft,3.7,4.0,,CA
Torrance,3.4,6331,4495,3.7,intern,3.8,14,Client Specialist,Microsoft,3.7,4.0,assistant manager,CA
Torrance,3.4,5361,4496,3.7,senior staff accountant,3.8,13,Staff Accountant,Microsoft,3.7,4.0,financial analyst,CA
Torrance,3.4,30488,4497,3.7,,3.8,10,Solutions Architect,Microsoft,3.7,4.0,,CA
Torrance,3.4,64814,4498,3.7,contractor,3.8,10,Systems Administrator,Microsoft,3.7,4.0,it consultant,CA
Torrance,3.4,60210,4499,3.7,account manager,3.8,10,Customer Service Representative,Microsoft,3.7,4.0,supervisor,CA
Torrance,3.4,6274,4500,3.7,administrative assistant,3.8,9,Client Service Associate,Microsoft,3.7,4.0,sales assistant,CA
Torrance,3.4,57891,4501,3.7,account executive,3.8,9,Client Representative,Microsoft,3.7,4.0,executive assistant,CA
Torrance,3.4,26561,4502,3.7,,3.8,8,Systems Engineer,Microsoft,3.7,4.0,senior software engineer,CA
Torrance,3.4,561855,4503,3.7,,3.8,8,Analyst (SAP Financial Systems and Business Intellig,Microsoft,3.7,4.0,,CA
Torrance,3.4,53030,4504,3.7,unit secretary,3.8,8,Transcriptionist,Microsoft,3.7,4.0,customer service representative,CA
Torrance,3.4,161241,4505,3.7,,3.8,8,Cloud Solutions Architect,Microsoft,3.7,4.0,,CA
Torrance,3.4,8558,4506,3.7,,3.8,7,.NET Developer,Microsoft,3.7,4.0,,CA
Torrance,3.4,196496,4507,3.7,,3.8,7,Consumer Services Advisor,Microsoft,3.7,4.0,,CA
Torrance,3.4,49930,4508,3.7,graduate research assistant,3.8,7,Research Assistant,Microsoft,3.7,4.0,graduate assistant,CA
Torrance,3.4,620463,4509,3.7,,3.8,6,Medical Call Center Agent,Microsoft,3.7,4.0,,CA
Torrance,3.4,6817,4510,3.7,,3.8,6,College Student Non Tech Intern,Microsoft,3.7,4.0,,CA
Torrance,3.4,62731,4511,3.7,software engineer,3.8,6,Business Analyst,Microsoft,3.7,4.0,business systems analyst,CA
Torrance,3.4,9800,4512,3.7,intern,3.8,6,Intake Coordinator,Microsoft,3.7,4.0,administrative assistant,CA
Torrance,3.4,145989,4513,3.7,,3.8,6,Part-time Receptionist,Microsoft,3.7,4.0,,CA
Torrance,3.4,23488,4514,3.7,accounts payable specialist,3.8,6,Accounting Clerk,Microsoft,3.7,4.0,office manager,CA
Torrance,3.4,10950,4515,3.7,migration technician,3.8,5,IT Support Technician,Microsoft,3.7,4.0,field technician,CA
Torrance,3.4,4279,4516,3.7,,3.8,5,Software Engineer,Microsoft,3.7,4.0,,CA
Torrance,3.4,30270,4517,3.7,,3.8,5,Software Developer,Microsoft,3.7,4.0,senior software engineer,CA
Torrance,3.4,245408,4518,3.7,,3.8,5,SharePoint Designer,Microsoft,3.7,4.0,,CA
Torrance,3.4,305563,4519,3.7,,3.8,5,Retail Customer Service,Microsoft,3.7,4.0,,CA
Torrance,3.4,678581,4520,3.7,,3.8,5,College Student Intern,Microsoft,3.7,4.0,,CA
Torrance,3.4,57089,4521,3.7,manager,3.8,5,Claims Examiner,Microsoft,3.7,4.0,claims manager,CA
Torrance,3.4,50838,4522,3.7,,3.8,5,Sales Associate,Microsoft,3.7,4.0,manager,CA
Torrance,3.4,927070,4523,3.7,,3.8,5,First Aid &amp; Safety Sales Representative,Microsoft,3.7,4.0,,CA
Torrance,3.4,62818,4524,3.7,litigation secretary,3.8,5,Legal Secretary,Microsoft,3.7,4.0,executive legal secretary,CA
Torrance,3.4,6769,4525,3.7,collections specialist,3.8,5,Collections Representative,Microsoft,3.7,4.0,sales associate,CA
Torrance,3.4,11853,4526,3.7,executive secretary,3.8,5,Administrative Specialist,Microsoft,3.7,4.0,office manager,CA
Torrance,3.4,23437,4527,3.7,senior accountant,3.8,5,Accountant,Microsoft,3.7,4.0,financial analyst,CA
Torrance,3.4,11716,4528,3.7,net developer,3.8,5,Sharepoint Developer,Microsoft,3.7,4.0,software developer,CA
Torrance,3.4,52481,4529,3.7,,3.8,4,Network Engineer,Microsoft,3.7,4.0,it manager,CA
Schaumburg,3.4,44836,4530,3.7,administrative assistant,3.8,129,Sales Representative,Microsoft,3.7,4.0,sales associate,IL
Schaumburg,3.4,15954,4531,3.7,executive assistant,3.8,16,Administrative Assistant,Microsoft,3.7,4.0,executive administrative assistant,IL
Schaumburg,3.4,8558,4532,3.7,,3.8,12,.NET Developer,Microsoft,3.7,4.0,,IL
Schaumburg,3.4,62731,4533,3.7,software engineer,3.8,12,Business Analyst,Microsoft,3.7,4.0,business systems analyst,IL
Schaumburg,3.4,62046,4534,3.7,manager,3.8,11,Billing Specialist,Microsoft,3.7,4.0,staff accountant,IL
Schaumburg,3.4,55558,4535,3.7,executive assistant,3.8,11,Project Coordinator,Microsoft,3.7,4.0,executive administrative assistant,IL
Schaumburg,3.4,60210,4536,3.7,account manager,3.8,10,Customer Service Representative,Microsoft,3.7,4.0,supervisor,IL
Schaumburg,3.4,67335,4537,3.7,medical biller manager,3.8,10,Cash Applications Specialist,Microsoft,3.7,4.0,office manager,IL
Schaumburg,3.4,64814,4538,3.7,contractor,3.8,10,Systems Administrator,Microsoft,3.7,4.0,it consultant,IL
Schaumburg,3.4,174679,4539,3.7,,3.8,8,Applications Development Technical Specialist,Microsoft,3.7,4.0,,IL
Schaumburg,3.4,30270,4540,3.7,,3.8,8,Software Developer,Microsoft,3.7,4.0,senior software engineer,IL
Schaumburg,3.4,46727,4541,3.7,research assistant,3.8,7,Office Assistant,Microsoft,3.7,4.0,customer service representative,IL
Schaumburg,3.4,51699,4542,3.7,,3.8,7,Consumer Product Advisor,Microsoft,3.7,4.0,,IL
Schaumburg,3.4,5225,4543,3.7,,3.8,7,SQL Database Administrator,Microsoft,3.7,4.0,,IL
Schaumburg,3.4,282695,4544,3.7,,3.8,7,Operations Management Supervisor,Microsoft,3.7,4.0,,IL
Schaumburg,3.4,57927,4545,3.7,medical receptionist,3.8,7,Medical Biller,Microsoft,3.7,4.0,receptionist,IL
Schaumburg,3.4,161241,4546,3.7,,3.8,7,Cloud Solutions Architect,Microsoft,3.7,4.0,,IL
Schaumburg,3.4,46162,4547,3.7,cashier,3.8,7,Data Entry,Microsoft,3.7,4.0,internship,IL
Schaumburg,3.4,56297,4548,3.7,,3.8,7,Receptionist,Microsoft,3.7,4.0,,IL
Schaumburg,3.4,30488,4549,3.7,,3.8,6,Solutions Architect,Microsoft,3.7,4.0,,IL
Schaumburg,3.4,62022,4550,3.7,office manager,3.8,6,Billing Analyst,Microsoft,3.7,4.0,assistant manager,IL
Schaumburg,3.4,61011,4551,3.7,software engineer,3.8,6,Database Administrator,Microsoft,3.7,4.0,database developer,IL
Schaumburg,3.4,26561,4552,3.7,,3.8,6,Systems Engineer,Microsoft,3.7,4.0,senior software engineer,IL
Schaumburg,3.4,46043,4553,3.7,administrative assistant,3.8,6,Customer Service,Microsoft,3.7,4.0,sales associate,IL
Schaumburg,3.4,23437,4554,3.7,senior accountant,3.8,6,Accountant,Microsoft,3.7,4.0,financial analyst,IL
Schaumburg,3.4,23488,4555,3.7,accounts payable specialist,3.8,6,Accounting Clerk,Microsoft,3.7,4.0,office manager,IL
Schaumburg,3.4,659956,4556,3.7,,3.8,5,Software Engineer - Campus Direct,Microsoft,3.7,4.0,,IL
Schaumburg,3.4,58243,4557,3.7,,3.8,5,Technical Operations Engineer,Microsoft,3.7,4.0,,IL
Schaumburg,3.4,63037,4558,3.7,,3.8,5,Business Intelligence Developer,Microsoft,3.7,4.0,,IL
Schaumburg,3.4,13842,4559,3.7,,3.8,5,Microsoft Systems Engineer,Microsoft,3.7,4.0,,IL
Schaumburg,3.4,198413,4560,3.7,,3.8,5,Maintenance Technician I,Microsoft,3.7,4.0,,IL
Schaumburg,3.4,39418,4561,3.7,graphic,3.8,5,Graphic Designer,Microsoft,3.7,4.0,freelance designer,IL
Schaumburg,3.4,952338,4562,3.7,,3.8,5,Public Safety Officer I,Microsoft,3.7,4.0,,IL
Schaumburg,3.4,5361,4563,3.7,senior staff accountant,3.8,5,Staff Accountant,Microsoft,3.7,4.0,financial analyst,IL
Schaumburg,3.4,52431,4564,3.7,manager,3.8,5,Network Administrator,Microsoft,3.7,4.0,project manager,IL
Schaumburg,3.4,53030,4565,3.7,unit secretary,3.8,5,Transcriptionist,Microsoft,3.7,4.0,customer service representative,IL
Schaumburg,3.4,137121,4566,3.7,,3.8,5,Securities Operations Service Specialist,Microsoft,3.7,4.0,,IL
Schaumburg,3.4,279393,4567,3.7,,3.8,5,Warehouse Operations Associate,Microsoft,3.7,4.0,,IL
Schaumburg,3.4,927070,4568,3.7,,3.8,5,First Aid &amp; Safety Sales Representative,Microsoft,3.7,4.0,,IL
Schaumburg,3.4,526102,4569,3.7,,3.8,5,Software Developer(.NET),Microsoft,3.7,4.0,,IL
Silver Spring,3.4,11716,4570,3.7,net developer,3.8,37,Sharepoint Developer,Microsoft,3.7,4.0,software developer,MD
Silver Spring,3.4,64814,4571,3.7,contractor,3.8,36,Systems Administrator,Microsoft,3.7,4.0,it consultant,MD
Silver Spring,3.4,62731,4572,3.7,software engineer,3.8,34,Business Analyst,Microsoft,3.7,4.0,business systems analyst,MD
Silver Spring,3.4,26561,4573,3.7,,3.8,28,Systems Engineer,Microsoft,3.7,4.0,senior software engineer,MD
Silver Spring,3.4,43960,4574,3.7,controller,3.8,21,Financial Analyst,Microsoft,3.7,4.0,project manager,MD
Silver Spring,3.4,15954,4575,3.7,executive assistant,3.8,21,Administrative Assistant,Microsoft,3.7,4.0,executive administrative assistant,MD
Silver Spring,3.4,12161,4576,3.7,project manager,3.8,20,Budget Analyst,Microsoft,3.7,4.0,senior financial analyst,MD
Silver Spring,3.4,8558,4577,3.7,,3.8,19,.NET Developer,Microsoft,3.7,4.0,,MD
Silver Spring,3.4,51535,4578,3.7,director,3.8,18,Consultant,Microsoft,3.7,4.0,senior software engineer,MD
Silver Spring,3.4,9849,4579,3.7,junior level intelligence analyst,3.8,16,Intelligence Analyst,Microsoft,3.7,4.0,sigint analyst,MD
Silver Spring,3.4,4279,4580,3.7,,3.8,15,Software Engineer,Microsoft,3.7,4.0,,MD
Silver Spring,3.4,29284,4581,3.7,contractor,3.8,15,Instructional Designer,Microsoft,3.7,4.0,instructional design consultant,MD
Silver Spring,3.4,38623,4582,3.7,imagery analyst,3.8,15,Geospatial Analyst,Microsoft,3.7,4.0,gis analyst,MD
Silver Spring,3.4,6621,4583,3.7,web,3.8,14,Multimedia Designer,Microsoft,3.7,4.0,senior graphic designer,MD
Silver Spring,3.4,11711,4584,3.7,contractor,3.8,14,SharePoint Administrator,Microsoft,3.7,4.0,sharepoint administrator contractor,MD
Silver Spring,3.4,496048,4585,3.7,,3.8,14,Microsoft Exchange Engineer,Microsoft,3.7,4.0,,MD
Silver Spring,3.4,41824,4586,3.7,,3.8,13,Premier Field Engineer,Microsoft,3.7,4.0,,MD
Silver Spring,3.4,109456,4587,3.7,,3.8,13,Microsoft Exchange Administrator,Microsoft,3.7,4.0,,MD
Silver Spring,3.4,46094,4588,3.7,consultant,3.8,13,Data Analyst,Microsoft,3.7,4.0,software engineer,MD
Silver Spring,3.4,186553,4589,3.7,,3.8,12,PFE,Microsoft,3.7,4.0,,MD
Silver Spring,3.4,62650,4590,3.7,senior systems analyst,3.8,12,Business Systems Analyst,Microsoft,3.7,4.0,contractor,MD
Silver Spring,3.4,61419,4591,3.7,contractor,3.8,11,Program Analyst,Microsoft,3.7,4.0,business analyst,MD
Silver Spring,3.4,39418,4592,3.7,graphic,3.8,11,Graphic Designer,Microsoft,3.7,4.0,freelance designer,MD
Silver Spring,3.4,61011,4593,3.7,software engineer,3.8,11,Database Administrator,Microsoft,3.7,4.0,database developer,MD
Silver Spring,3.4,30270,4594,3.7,,3.8,11,Software Developer,Microsoft,3.7,4.0,senior software engineer,MD
Silver Spring,3.4,18039,4595,3.7,procurement analyst,3.8,11,Acquisition Analyst,Microsoft,3.7,4.0,logistics analyst,MD
Silver Spring,3.4,16548,4596,3.7,c4isenior new equipment tester,3.8,11,Imagery Analyst,Microsoft,3.7,4.0,systems analyst,MD
Silver Spring,3.4,5361,4597,3.7,senior staff accountant,3.8,11,Staff Accountant,Microsoft,3.7,4.0,financial analyst,MD
Silver Spring,3.4,28736,4598,3.7,president,3.8,11,Secretary,Microsoft,3.7,4.0,vice president,MD
Silver Spring,3.4,52481,4599,3.7,,3.8,10,Network Engineer,Microsoft,3.7,4.0,it manager,MD
Silver Spring,3.4,120118,4600,3.7,,3.8,10,Payroll Processor,Microsoft,3.7,4.0,internal auditor,MD
Silver Spring,3.4,55507,4601,3.7,consultant,3.8,10,Project Analyst,Microsoft,3.7,4.0,senior analyst,MD
Silver Spring,3.4,51699,4602,3.7,,3.8,10,Consumer Product Advisor,Microsoft,3.7,4.0,,MD
Columbia,3.4,64814,4603,3.7,contractor,3.8,18,Systems Administrator,Microsoft,3.7,4.0,it consultant,MD
Columbia,3.4,15954,4604,3.7,executive assistant,3.8,17,Administrative Assistant,Microsoft,3.7,4.0,executive administrative assistant,MD
Columbia,3.4,3075077,4605,3.7,,3.8,17,RN I Emergency Department,Microsoft,3.7,4.0,,MD
Columbia,3.4,148973,4606,3.7,,3.8,11,Registered Nurse I,Microsoft,3.7,4.0,,MD
Columbia,3.4,3532,4607,3.7,,3.8,7,Junior Software Developer,Microsoft,3.7,4.0,senior software engineer,MD
Columbia,3.4,62731,4608,3.7,software engineer,3.8,7,Business Analyst,Microsoft,3.7,4.0,business systems analyst,MD
Columbia,3.4,52481,4609,3.7,,3.8,6,Network Engineer,Microsoft,3.7,4.0,it manager,MD
Columbia,3.4,6585,4610,3.7,,3.8,5,Multi Functional Financial Analyst,Microsoft,3.7,4.0,,MD
Columbia,3.4,51535,4611,3.7,director,3.8,5,Consultant,Microsoft,3.7,4.0,senior software engineer,MD
Columbia,3.4,7967,4612,3.7,,3.8,5,Web Developer,Microsoft,3.7,4.0,senior software engineer,MD
Columbia,3.4,8558,4613,3.7,,3.8,5,.NET Developer,Microsoft,3.7,4.0,,MD
Columbia,3.4,135368,4614,3.7,,3.8,5,Registered Nurse PRN,Microsoft,3.7,4.0,,MD
Columbia,3.4,245408,4615,3.7,,3.8,4,SharePoint Designer,Microsoft,3.7,4.0,,MD
Columbia,3.4,2219,4616,3.7,senior consultant,3.8,4,Planning Analyst,Microsoft,3.7,4.0,manager,MD
Columbia,3.4,1002736,4617,3.7,,3.8,4,Windows Systems Cloud Engineering,Microsoft,3.7,4.0,,MD
Columbia,3.4,153480,4618,3.7,,3.8,4,Personnel Security Assistant,Microsoft,3.7,4.0,personnel security specialist ii,MD
Columbia,3.4,46746,4619,3.7,intern,3.8,4,Office Coordinator,Microsoft,3.7,4.0,administrative assistant,MD
Columbia,3.4,135644,4620,3.7,,3.8,4,College Student Tech Spec,Microsoft,3.7,4.0,,MD
Columbia,3.4,242305,4621,3.7,,3.8,4,Sharepoint Administrator/Developer,Microsoft,3.7,4.0,,MD
Columbia,3.4,536260,4622,3.7,,3.8,4,Corporate Audit Intern,Microsoft,3.7,4.0,,MD
Columbia,3.4,102117,4623,3.7,,3.8,4,Entry Level Financial Analyst,Microsoft,3.7,4.0,,MD
Columbia,3.4,53671,4624,3.7,rn,3.8,4,Utilization Review Nurse,Microsoft,3.7,4.0,registered nurse,MD
Columbia,3.4,26561,4625,3.7,,3.8,4,Systems Engineer,Microsoft,3.7,4.0,senior software engineer,MD
Columbia,3.4,4279,4626,3.7,,3.8,4,Software Engineer,Microsoft,3.7,4.0,,MD
Columbia,3.4,57919,4627,3.7,customer service representative,3.8,4,Medical Assistant,Microsoft,3.7,4.0,patient care technician,MD
Columbia,3.4,56297,4628,3.7,,3.8,4,Receptionist,Microsoft,3.7,4.0,,MD
Columbia,3.4,63584,4629,3.7,assistant manager,3.8,3,Loan Processor,Microsoft,3.7,4.0,administrative assistant,MD
Columbia,3.4,87497,4630,3.7,,3.8,3,Highway Design Engineer,Microsoft,3.7,4.0,,MD
Columbia,3.4,57784,4631,3.7,manufacturing engineer,3.8,3,Master Scheduler,Microsoft,3.7,4.0,production manager,MD
Columbia,3.4,736254,4632,3.7,,3.8,3,Cyber Security Threat Intelligence Analyst,Microsoft,3.7,4.0,,MD
Burbank,3.4,15954,4633,3.7,executive assistant,3.8,53,Administrative Assistant,Microsoft,3.7,4.0,executive administrative assistant,CA
Burbank,3.4,56297,4634,3.7,,3.8,18,Receptionist,Microsoft,3.7,4.0,,CA
Burbank,3.4,51699,4635,3.7,,3.8,15,Consumer Product Advisor,Microsoft,3.7,4.0,,CA
Burbank,3.4,6331,4636,3.7,intern,3.8,14,Client Specialist,Microsoft,3.7,4.0,assistant manager,CA
Burbank,3.4,5361,4637,3.7,senior staff accountant,3.8,13,Staff Accountant,Microsoft,3.7,4.0,financial analyst,CA
Burbank,3.4,30488,4638,3.7,,3.8,10,Solutions Architect,Microsoft,3.7,4.0,,CA
Burbank,3.4,64814,4639,3.7,contractor,3.8,10,Systems Administrator,Microsoft,3.7,4.0,it consultant,CA
Burbank,3.4,60210,4640,3.7,account manager,3.8,10,Customer Service Representative,Microsoft,3.7,4.0,supervisor,CA
Burbank,3.4,6274,4641,3.7,administrative assistant,3.8,9,Client Service Associate,Microsoft,3.7,4.0,sales assistant,CA
Burbank,3.4,57891,4642,3.7,account executive,3.8,9,Client Representative,Microsoft,3.7,4.0,executive assistant,CA
Burbank,3.4,26561,4643,3.7,,3.8,8,Systems Engineer,Microsoft,3.7,4.0,senior software engineer,CA
Burbank,3.4,561855,4644,3.7,,3.8,8,Analyst (SAP Financial Systems and Business Intellig,Microsoft,3.7,4.0,,CA
Burbank,3.4,53030,4645,3.7,unit secretary,3.8,8,Transcriptionist,Microsoft,3.7,4.0,customer service representative,CA
Burbank,3.4,161241,4646,3.7,,3.8,8,Cloud Solutions Architect,Microsoft,3.7,4.0,,CA
Burbank,3.4,8558,4647,3.7,,3.8,7,.NET Developer,Microsoft,3.7,4.0,,CA
Burbank,3.4,196496,4648,3.7,,3.8,7,Consumer Services Advisor,Microsoft,3.7,4.0,,CA
Burbank,3.4,49930,4649,3.7,graduate research assistant,3.8,7,Research Assistant,Microsoft,3.7,4.0,graduate assistant,CA
Burbank,3.4,620463,4650,3.7,,3.8,6,Medical Call Center Agent,Microsoft,3.7,4.0,,CA
Burbank,3.4,6817,4651,3.7,,3.8,6,College Student Non Tech Intern,Microsoft,3.7,4.0,,CA
Burbank,3.4,62731,4652,3.7,software engineer,3.8,6,Business Analyst,Microsoft,3.7,4.0,business systems analyst,CA
Burbank,3.4,9800,4653,3.7,intern,3.8,6,Intake Coordinator,Microsoft,3.7,4.0,administrative assistant,CA
Burbank,3.4,145989,4654,3.7,,3.8,6,Part-time Receptionist,Microsoft,3.7,4.0,,CA
Burbank,3.4,23488,4655,3.7,accounts payable specialist,3.8,6,Accounting Clerk,Microsoft,3.7,4.0,office manager,CA
Burbank,3.4,10950,4656,3.7,migration technician,3.8,5,IT Support Technician,Microsoft,3.7,4.0,field technician,CA
Burbank,3.4,4279,4657,3.7,,3.8,5,Software Engineer,Microsoft,3.7,4.0,,CA
Burbank,3.4,30270,4658,3.7,,3.8,5,Software Developer,Microsoft,3.7,4.0,senior software engineer,CA
Burbank,3.4,245408,4659,3.7,,3.8,5,SharePoint Designer,Microsoft,3.7,4.0,,CA
Burbank,3.4,305563,4660,3.7,,3.8,5,Retail Customer Service,Microsoft,3.7,4.0,,CA
Burbank,3.4,678581,4661,3.7,,3.8,5,College Student Intern,Microsoft,3.7,4.0,,CA
Burbank,3.4,57089,4662,3.7,manager,3.8,5,Claims Examiner,Microsoft,3.7,4.0,claims manager,CA
Burbank,3.4,50838,4663,3.7,,3.8,5,Sales Associate,Microsoft,3.7,4.0,manager,CA
Burbank,3.4,927070,4664,3.7,,3.8,5,First Aid &amp; Safety Sales Representative,Microsoft,3.7,4.0,,CA
Burbank,3.4,62818,4665,3.7,litigation secretary,3.8,5,Legal Secretary,Microsoft,3.7,4.0,executive legal secretary,CA
Burbank,3.4,6769,4666,3.7,collections specialist,3.8,5,Collections Representative,Microsoft,3.7,4.0,sales associate,CA
Burbank,3.4,11853,4667,3.7,executive secretary,3.8,5,Administrative Specialist,Microsoft,3.7,4.0,office manager,CA
Burbank,3.4,23437,4668,3.7,senior accountant,3.8,5,Accountant,Microsoft,3.7,4.0,financial analyst,CA
Burbank,3.4,11716,4669,3.7,net developer,3.8,5,Sharepoint Developer,Microsoft,3.7,4.0,software developer,CA
Burbank,3.4,52481,4670,3.7,,3.8,4,Network Engineer,Microsoft,3.7,4.0,it manager,CA
Southfield,3.4,15954,4671,3.7,executive assistant,3.8,18,Administrative Assistant,Microsoft,3.7,4.0,executive administrative assistant,MI
Southfield,3.4,14612,4672,3.7,laboratory supervisor,3.8,8,Medical Technologist,Microsoft,3.7,4.0,supervisor,MI
Southfield,3.4,128620,4673,3.7,,3.8,8,Materials Testing Lab Technician,Microsoft,3.7,4.0,,MI
Southfield,3.4,234032,4674,3.7,,3.8,7,Assembly Supervisor (Industrial Engineer),Microsoft,3.7,4.0,,MI
Southfield,3.4,955580,4675,3.7,,3.8,7,Prototype Build Engineer,Microsoft,3.7,4.0,,MI
Southfield,3.4,407526,4676,3.7,,3.8,7,Ms Exchange Administrator,Microsoft,3.7,4.0,,MI
Southfield,3.4,373160,4677,3.7,,3.8,7,International Tax Accountant - Intermediate,Microsoft,3.7,4.0,,MI
Southfield,3.4,73716,4678,3.7,,3.8,6,Staff Industrial Engineer,Microsoft,3.7,4.0,,MI
Southfield,3.4,20986,4679,3.7,systems engineer,3.8,6,Test Engineer,Microsoft,3.7,4.0,electrical engineer,MI
Southfield,3.4,26561,4680,3.7,,3.8,6,Systems Engineer,Microsoft,3.7,4.0,senior software engineer,MI
Southfield,3.4,61066,4681,3.7,,3.8,6,Process Engineer,Microsoft,3.7,4.0,,MI
Southfield,3.4,15375,4682,3.7,accounts receivable manager,3.8,6,Accounts Receivable Specialist,Microsoft,3.7,4.0,staff accountant,MI
Southfield,3.4,31540,4683,3.7,,3.8,5,Environmental Services Supervisor,Microsoft,3.7,4.0,,MI
Southfield,3.4,364555,4684,3.7,,3.8,5,Human Resources Benefit Call Center Representative,Microsoft,3.7,4.0,,MI
Southfield,3.4,150233,4685,3.7,,3.8,5,Residency Program Coordinator,Microsoft,3.7,4.0,,MI
Southfield,3.4,43208,4686,3.7,project manager,3.8,5,Facilities Engineer,Microsoft,3.7,4.0,process engineer,MI
